article_id,pmid,title,abstract,authors,journal,pub_year,language,source_file
PMID37608811,37608811,The application and mechanism of Chinese medicine in the upstream treatment of atrial fibrillation.,"Upstream treatment of atrial fibrillation (AF, for short) is a new approach to the prevention and treatment of AF with non-antiarrhythmic drugs, which is essentially primary and secondary prevention of AF. The former refers to the prevention of AF by controlling risk factors such as diabetes, hypertension, and heart failure before AF occurs, and the latter mainly refers to targeting ion channels, inflammation, oxidative stress, and other pathways to reduce or reverse atrial electrical and structural remodeling, reduction of AF load, and reduction of the chance of AF occurrence or progression. More and more studies have shown that many traditional Chinese medicines, active ingredients of Chinese medicines, and Chinese herbal formulas have definite effects on the upstream treatment of AF, but their mechanisms of action are different. Therefore, we summarized the relevant literature on the application and mechanisms of Chinese medicine on the upstream treatment of AF in recent years, hoping to be helpful for subsequent studies.",Liu Min; Mao Chenhan; Zhao Fusen; Chen Zhaoyang; Wang Xindong,Front Cardiovasc Med,2023,en,hypertension_tcm.csv
PMID25636788,25636788,Chinese herbal medicine for resistant hypertension: a systematic review.,"[OBJECTIVES] This study aimed to summarise the current evidence from randomised control trials (RCTs) concerning treatment of patients with resistant hypertension with Chinese herbal medicine (CHM). [DESIGN] Seven databases, including the Cochrane Library, PubMed, EMBASE, CNKI, VIP, CBM and Wanfang, were systematically searched from their inception to March 2014 for RCTs investigating treatment of resistant hypertension in which CHM was used either as a monotherapy or in combination with conventional medicine versus placebo, no intervention or conventional medicine. [RESULTS] Five trials containing 446 hypertensive patients were identified. The methodological quality of most trials was evaluated as generally low. All included trials compared CHM plus antihypertensive drugs with antihypertensive drugs alone for resistant hypertension. Formulations of CHM included tablet, decoction and injection. It was found that, compared with antihypertensive drugs alone, CHM (tablet) plus antihypertensive drugs resulted in clinically, but not statistically, significant reductions in systolic blood pressure (SBP; weighted mean difference (WMD)=-10.32 mm Hg; 95% CI -21.10 to 0.46; p=0.06) and diastolic blood pressure (DBP; WMD=-3.30 mm Hg; 95% CI -7.66 to 1.06; p=0.14). CHM (decoction) plus antihypertensive drugs also produced a clinically meaningful, but not statistically significant, reduction in SBP (WMD=-12.56 mm Hg; 95% CI -26.83 to 1.71; p=0.08), and did significantly decrease DBP (WMD=-7.89 mm Hg; 95% CI -11.74 to -4.04; p<0.0001). There were no significant differences in SBP (WMD=-3.50 mm Hg; 95% CI -8.95 to 1.95; p=0.21) and DBP (WMD=1.00 mm Hg; 95% CI -1.39 to 3.39; p=0.41) between CHM (injection) plus the antihypertensive drugs group and antihypertensive drugs alone. The safety of CHM remained uncertain. [CONCLUSIONS] No definite conclusions about the effectiveness and safety of CHM for resistant hypertension could be drawn. More rigorously designed trials are warranted.",Xiong Xingjiang; Li Xiaoke; Zhang Yuqing; Wang Jie,BMJ Open,2015,en,hypertension_tcm.csv
PMID34876914,34876914,"Traditional Chinese Herbal Medicine Plays a Role in the Liver, Kidney, and Intestine to Ameliorate Hyperuricemia according to Experimental Studies.","In the last few decades, hyperuricemia has drawn increasing attention owing to its global prevalence. Observational surveys have manifested that there is a relation between hyperuricemia and increased risks of hypertension, chronic kidney disease, cardiovascular events, metabolic disorders, end stage renal disease, and mortality. As alternatives, Traditional Chinese medicinal herbs have demonstrated concrete effects in mitigating hyperuricemia in different experiments. Researchers have made efforts to investigate the role of herbal medicine in attenuating hyperuricemia. This review focuses on traditional Chinese herbal medicines that have been reported to ameliorate hyperuricemia in experimental studies.",Xu Li; Lu Li Li; Gao Jian Dong,Evid Based Complement Alternat Med,2021,en,hypertension_tcm.csv
PMID34229020,34229020,Anti-hypertensive and cardioprotective activities of traditional Chinese medicine-derived polysaccharides: A review.,"Cardiovascular diseases (CVDs), a leading cause of death in modern society, have become a major public health issue globally. Although numerous approaches have been proposed to reduce morbidity and mortality, the pursuit of pharmaceuticals with more preventive and/or therapeutic value remains a focus of attention. Being a vast treasure trove of natural drug molecules, Traditional Chinese Medicine (TCM) has a long history of clinical use in the prophylaxis and remedy of CVDs. Increasing lines of preclinical evidence have demonstrated the effectiveness of TCM-derived polysaccharides on hindering the progression of CVDs, e.g. hypertension, myocardial infarction. However, to the best of our knowledge, there are few reviews on the application of TCM-derived polysaccharides in combating CVDs. Hence, we provide an overview of primary literature on the anti-hypertensive and cardioprotective activities of herbal polysaccharides. Additionally, we also discuss the current limitations and propose a new hypothesis about how polysaccharides exert cardiovascular effects based on the metabolism of polysaccharides.",Xie Miaotian; Tao Weili; Wu Fengjia; Wu Kunlin; Huang Xiujie; Ling Gensong; Zhao Chuanyi; Lv Qian; Wang Qiongjin; Zhou Xianhuan; Chen Ying; Yuan Qin; Chen Yicun,Int J Biol Macromol,2021,en,hypertension_tcm.csv
PMID37125587,37125587,"Correlation analysis of hypertension, traditional Chinese medicine constitution, and LPL gene polymorphism in the elderly in communities in Shanghai.","[BACKGROUND] Research on the genetic mechanisms of hypertension has been a hot topic in the cardiovascular field. [OBJECTIVE] To study the correlation between senile hypertension and traditional Chinese medicine (TCM) constitution and lipoprotein lipase (LPL) gene polymorphism and to provide the theoretical basis for TCM prevention and treatment of hypertension. [METHODS] The elderly population in communities in Shanghai (hypertensive: 264 cases; non-hypertensive: 159 cases) was taken as the research object. Essential data and information on TCM constitution were collected. The LPL gene mutation was detected using the second-generation sequencing method. Statistical analysis was performed to clarify the relationship between hypertension and senile hypertension. The correlation of TCM constitution with risk factors and LPL gene polymorphisms was studied. [RESULTS] The primary TCM constitutions in the hypertension group were phlegm-dampness constitution (51.52%), yin-deficiency constitution (17.42%), balanced constitution (15.53%), and yin-deficiency (9.43%). Logistic regression analysis showed that the phlegm-dampness constitution (P< 0.05, OR = 2.587) and yin-deficiency constitution (P< 0.01, OR = 2.693) were the risk constitutions of hypertension in the elderly. A total of 37 LPL gene mutation loci (SNP: 22; new discovery: 15) were detected in the LPL gene, and the mutation rates of rs254, rs255, rs3208305, rs316, rs11570891, rs328, rs11570893, and rs13702 were relatively high, which were 26.24%, 26.24%, 16.08%, 14.66%, 13.24%, 12.06%, and 10.64%. In the phlegm-dampness group, the proportion of rs254 CC type, rs255 TT type, and rs13702 TT type in the hypertensive group (77.21%, 77.21%, and 93.38%) was higher than that in the non-hypertensive group (56.41%, 56.41%, and 82.05%), The difference was statistically significant (P< 0.05). [CONCLUSION] The phlegm-dampness constitution and yin-deficiency constitution are the risk factors of hypertension in the elderly; in the phlegm-dampness population, rs254 CC type, rs255 TT type, and rs13702 TT type are the risk factors for elderly hypertension.",Tao Ying; Jiang Li-Ming; Zhou Chang; Lin Yun-Xiao; Yang Yan-Qing; Wang You-Hua,Technol Health Care,2024,en,hypertension_tcm.csv
PMID32612527,32612527,The Effect of Chinese Herbal Medicine Combined With Western Medicine on Vascular Endothelial Function in Patients With Hypertension: A Systematic Review and Meta-Analysis of Randomized Controlled Trials.,"[OBJECTIVE] Vascular endothelium plays a fundamental role in regulating endothelial dysfunction, resulting in structural changes that may lead to adverse outcomes of hypertension. The aim of this study was to systematically evaluate the effect of a combination of Chinese herbal medicine (CHM) and Western medicine on vascular endothelial function in patients with hypertension. [METHODS] We systematically searched the literature for studies published in Chinese and English in PubMed, Embase, Cochrane Central Register of Controlled Trials, Chinese Biomedical Literature Database, China Knowledge Resource Integrated Database, Wanfang Data, and China Science and Technology Journal Database. Databases were searched using terms concerning or describing CHM, hypertension, vascular endothelium, and randomized controlled trials. RevMan 5.3.0 was used for data analysis. If the included studies were sufficiently homogeneous, quantitative synthesis was performed; if studies with different sample sizes and blind methods were used, subgroup analyses were performed. GRADEpro was selected to grade the current evidence to reduce bias in our findings. [RESULTS] In this review, 30 studies with 3,235 patients were enrolled. A relatively high selection and a performance bias were noted by risk of bias assessments. Meta-analysis showed that the combination of CHM and conventional Western medicine was more efficient than conventional Western medicine alone in lowering blood pressure (risk ratio, 1.21; 95% CI, 1.16 to 1.26) and increasing nitric oxide (95% CI, 1.24 to 2.08;0.00001), endothelin-1 (95% CI, -1.71 to -1.14;0.00001), and flow-mediated dilation (95% CI, 0.98 to 1.31;0.00001). No significant difference was observed between the combination of CHM and conventional Western medicine and conventional Western medicine alone for major cardiovascular and cerebrovascular events. CHM qualified for the treatment of hypertension. The GRADEpro presented with low quality of evidence for the available data. [CONCLUSION] CHM combined with conventional Western medicine may be effective in lowering blood pressure and improving vascular endothelial function in patients with hypertension. To further confirm this, more well-designed studies with large sample sizes, strict randomization, and clear descriptions about detection and reporting processes are warranted.",Ren Weiquan; Wang Miyuan; Liao Jiangquan; Li Lingling; Yang Deshuang; Yao Ruiqi; Huang Li,Front Pharmacol,2020,en,hypertension_tcm.csv
PMID34120132,34120132,The Association Between Traditional Chinese Medicine Body Constitution Deviation and Essential Hypertension: A Case-Control Study.,"[BACKGROUND] The prevention and treatment of hypertension is valued globally. The World Health Organization advocates combining traditional medicines in the prevention and treatment of diseases. Traditional Chinese medicine (TCM) assumes that diseases originate from the attenuation of one's body constitution. A few studies have found that hypertension is correlated with TCM body constitution. However, body constitution is also affected by living environment. Therefore, investigating the correlation between deviations in body constitution and essential hypertension in different living environments is necessary to provide the basis for using TCM in combination with conventional Western medicine to prevent and treat hypertension. [PURPOSE] The aim of this study was to explore the association between TCM body constitution deviation and essential hypertension. [METHODS] A case-control study was designed. Participants were selected from the outpatient clinics and neighboring communities of a regional teaching hospital in southern Taiwan. The study included 210 hypertension and 210 nonhypertension cases. Blood pressures were measured using an electronic sphygmomanometer to confirm the presence or absence of hypertension. The TCM Body Constitution Questionnaire, demographic datasheet, and hypertension-related factors questionnaire were used to collect data. [RESULTS] A higher proportion of patients with body constitution deviation were found in the hypertension group than the nonhypertension group. The proportions of patients with Yin-Xu, Yang-Xu, and stasis constitution were 44.8%, 32.4%, and 30.6%, respectively, in the hypertension group and 28.6%, 25.2%, and 19.6%, respectively, in the nonhypertension group. After performing univariate analysis, the results showed significant differences between the two groups in terms of average body mass index; emotional traits of anger, worry, and fear; hyperlipidemia; hyperuricemia; Yin-Xu constitution; and stasis constitution. However, the multivariate analysis revealed having a Yin-Xu constitution to be a risk factor of essential hypertension after adjusting for age, gender, body mass index, emotional traits, drinking habit, hyperlipidemia, and hyperuricemia. [CONCLUSIONS/IMPLICATIONS FOR PRACTICE] The results suggest that Yin-Xu and stasis constitutions are respectively associated with essential hypertension. The findings offer a valuable reference to governments and healthcare professionals to prevent the risk of essential hypertension. Screening and healthcare measures for TCM Yin-Xu or stasis constitution may be included in related prevention plans to minimize public exposure to the risk factors of essential hypertension.",Liao Yung-Cheng; Chen Li-Li; Wang Hsiao-Chiao; Lin Jui-Shan; Lin Tin-Kwang; Lin Shu-Chuan Amy,J Nurs Res,2021,en,hypertension_tcm.csv
PMID37268944,37268944,HMGB1-induced activation of ER stress contributes to pulmonary artery hypertension in vitro and in vivo.,"[BACKGROUND] HMGB1 and ER stress have been considered to participate in the progression of pulmonary artery hypertension (PAH). However, the molecular mechanism underlying HMGB1 and ER stress in PAH remains unclear. This study aims to explore whether HMGB1 induces pulmonary artery smooth muscle cells (PASMCs) functions and pulmonary artery remodeling through ER stress activation. [METHODS] Primary cultured PASMCs and monocrotaline (MCT)-induced PAH rats were applied in this study. Cell proliferation and migration were determined by CCK-8, EdU and transwell assay. Western blotting was conducted to detect the protein levels of protein kinase RNA-like endoplasmic reticulum kinase (PERK), activating transcription factor-4 (ATF4), seven in absentia homolog 2 (SIAH2) and homeodomain interacting protein kinase 2 (HIPK2). Hemodynamic measurements, immunohistochemistry staining, hematoxylin and eosin staining were used to evaluate the development of PAH. The ultrastructure of ER was observed by transmission electron microscopy. [RESULTS] In primary cultured PASMCs, HMGB1 reduced HIPK2 expression through upregulation of ER stress-related proteins (PERK and ATF4) and subsequently increased SIAH2 expression, which ultimately led to PASMC proliferation and migration. In MCT-induced PAH rats, interfering with HMGB1 by glycyrrhizin, suppression of ER stress by 4-phenylbutyric acid or targeting SIAH2 by vitamin K3 attenuated the development of PAH. Additionally, tetramethylpyrazine (TMP), as a component of traditional Chinese herbal medicine, reversed hemodynamic deterioration and vascular remodeling by targeting PERK/ATF4/SIAH2/HIPK2 axis. [CONCLUSIONS] The present study provides a novel insight to understand the pathogenesis of PAH and suggests that targeting HMGB1/PERK/ATF4/SIAH2/HIPK2 cascade might have potential therapeutic value for the prevention and treatment of PAH.",Zhang Qianqian; Chen Yuqian; Wang Qingting; Wang Yan; Feng Wei; Chai Limin; Liu Jin; Li Danyang; Chen Huan; Qiu Yuanjie; Shen Nirui; Shi Xiangyu; Xie Xinming; Li Manxiang,Respir Res,2023,en,hypertension_tcm.csv
PMID27760557,27760557,Chinese herbal medicine for the treatment of primary hypertension: a methodology overview of systematic reviews.,"[BACKGROUND] Chinese herbal medicine has been used to treat hypertension in China and East Asia since centuries. In this study, we conduct an overview of systematic reviews of Chinese herbal medicine in the treatment of primary hypertension to 1) summarize the conclusions of these reviews, 2) evaluate the methodological quality of these reviews, and 3) rate the confidence in the effect on each outcome. [METHODS] We comprehensively searched six databases to retrieve systematic reviews of Chinese herbal medicine for primary hypertension from inception to December 31, 2015. We used AMSTAR to evaluate the methodological quality of included reviews, and we classified the quality of evidence for each outcome in included reviews using the GRADE approach. [RESULTS] A total of 12 systematic reviews with 31 outcomes were included, among which 11 systematic reviews focus on the therapeutic effect of Chinese herbal medicine combined with conventional medicine or simple Chinese herbal medicine versus simple conventional medicine. Among the 11 items of AMSTAR, the lowest quality was ""providing a priori design"" item, none review conformed to this item, the next was ""stating the conflict of interest"" item, only three reviews conformed to this item. Five reviews scored less than seven in AMSTAR, which means that the overall methodological quality was fairly poor. For GRADE, of the 31 outcomes, the quality of evidence was high in none (0 %), moderate in three (10 %), low in 19 (61 %), and very low in nine (29 %). Of the five downgrading factors, risk of bias (100 %) was the most common downgrading factor in the included reviews, followed by imprecision (42 %), inconsistency (39 %), publication bias (39 %), and indirectness (0 %). [CONCLUSIONS] The methodological quality of systematic reviews about Chinese herbal medicine for primary hypertension is fairly poor, and the quality of evidence level is low. Physicians should be cautious when applying the interventions in these reviews for primary hypertension patients in clinical practice.",Xinke Zhao; Yingdong Li; Mingxia Feng; Kai Liu; Kaibing Chen; Yuqing Lu; Shaobo Sun; Peng Song; Bin Liu,Syst Rev,2016,en,hypertension_tcm.csv
PMID38515855,38515855,Hyperuricemia research progress in model construction and traditional Chinese medicine interventions.,"Hyperuricemia (HUA), a severe metabolic disease derived from purine metabolism disorder, will lead to abnormally increased serum uric acid (SUA) levels in the body. Studies have shown that HUA is highly related to gout, hypertension, diabetes, coronary heart disease, chronic kidney diseases, and so on. Traditional Chinese medicine (TCM) shows excellent results in treating HUA because of its unique advantages of multi-metabolites and multi-targets. This article reports on the use of TCM components for uric acid (UA)-lowering activity with excellent efficacy and low side effects based on established HUA models. This work summarizes the advantages and limitations of various HUA disease models for efficacy evaluation. Applications of TCM in HUA treatment have also been discussed in detail. This paper reveals recent research progress on HUA in constructing evaluation models and systematic TCM interventions. It will provide a scientific reference for establishing the HUA model and suggest future TCM-related HUA studies.",Zhou Hongyan; Yang Jingyi; Yuan Xiaoqing; Song Xinyu; Zhang Xingcai; Cao Ting; Zhang Jiayu,Front Pharmacol,2024,en,hypertension_tcm.csv
PMID38401689,38401689,Efficacy and safety of chinese herbal foot bath for hypertension: A systematic review and meta-analysis.,"[BACKGROUND] Hypertension is a prevalent condition with significant impacts on human health. Chinese herbal foot bath, a traditional Chinese medicine treatment, is believed to help manage hypertension. [OBJECTIVE] This systematic review aims to assess the efficacy of combining Chinese herbal foot bath with conventional treatment for hypertension. [METHODS] A thorough search across eight databases was conducted to identify relevant studies on Chinese herbal foot bath for hypertension. Randomized controlled trials examining the benefits and risks of using Chinese herbal foot bath combined with conventional treatment for hypertension were included. Blood pressure changes before and after the Chinese herbal foot bath were assessed, and outcomes were analyzed using Review Manager 5.3 software. The certainty of evidence was evaluated using the GRADE tool. [RESULTS] Compared to conventional treatment, Chinese herbal foot bath combined with conventional treatment demonstrated greater effectiveness in reducing systolic blood pressure (MD 6.69, 95% CI: 5.86 to 7.53, p < 0.00001) and diastolic blood pressure (MD 5.83, 95% CI: 5.23 to 6.43, p < 0.00001), which reported fewer adverse effects.These studies commonly present issues such as inadequate randomization, lack of blinding, and absence of independent testing for the purity or potency of herbs. [CONCLUSION] The meta-analysis suggests that Chinese herbal foot bath combined with conventional treatment may effectively manage hypertension, with few adverse effects. However, high-quality clinical trials are still needed to confirm these findings due to methodological weaknesses in randomization, blinding, long-term follow-up, and independent testing for the purity and potency of herbs.",Wu Tong; Zhou Luolin; Liao Xinru; He Yuewen; Xu Ronglin; Luo Daihong,Complement Ther Med,2024,en,hypertension_tcm.csv
PMID33578530,33578530,Chinese herbal medicine for hypertension complicated with hyperlipidemia: A protocol for a systematic review and meta-analysis.,"[BACKGROUND] Hypertension combined with hyperlipidemia (HTN-HLP), as a common clinical chronic disease combination, will increase the incidence of cardiovascular and cerebrovascular diseases, increase the occurrence of sudden death and other adverse events. At present, the commonly used therapeutic drugs are mainly combined with antihypertensive drugs and lipid-lowering drugs, which not only have poor compliance, but also have adverse reactions. Currently, traditional Chinese medicine, as a traditional medicine in China, has been applied in clinical practice for thousands of years and has rich clinical experience in treating HTN-HLP. However, there is no systematic evaluation of the efficacy, safety and improvement of patients' quality of life. This systematic review and meta-analysis will assess studies of the effects and safety of Chinese herbal medicine (CHM) for HTN-HLP patients. [METHODS] We will search PubMed, Embase, Cochrane Central Register of Controlled Trials, Web of Science (ISI), China National Knowledge Infrastructure, Wan fang Database, Chinese Scientific Journals Full-Text Database (VIP) and China Biological Medicine Database from the time when databases were established to 01, February 2021. After a series of screening, randomized controlled trials (RCTs) will be included related to CHM for HTN-HLP. Two researchers will assess the RCTs through the Cochrane bias risk assessment tool. And the evidence grade of the results will be evaluated by GRADEprofiler software. [RESULTS] This study will provide a reliable evidence for the efficiency of antihypertensive and reducing blood lipids of CHM for HTN-HLP. [CONCLUSION] We will summarize the methods and provide sufficient evidence to confirm the efficacy and safety of CHM for HTN-HLP. [INPLASY REGISTRATION NUMBER] INPLASY2020110144.",Liu Yinan; Liu Yiqing; Yang Jing; Wang Xue; Xiu Chengkui; Hu Yanhong; Wu Dan; Wu Ye; Lei Yan,Medicine (Baltimore),2021,en,hypertension_tcm.csv
PMID27640010,27640010,Diet and Blood Pressure Control in Chinese Canadians: Cultural Considerations.,"Hypertension is highly prevalent in Chinese Canadians and diet has been identified as an important modifiable risk factor for hypertension. The current anti-hypertensive dietary recommendations in hypertension care guidelines lack examination of cultural factors, are not culturally sensitive to ethnic populations, and cannot be translated to Chinese Canadian populations without cultural considerations. Guided by Leininger's Sunrise Model of culture care theory, this paper investigates how cultural factors impact Chinese Canadians' dietary practice. It is proposed that English language proficiency, health literacy, traditional Chinese diet, migration and acculturation, and Traditional Chinese Medicine influence Chinese Canadians' dietary practices. A culturally congruent nursing intervention should be established and tailored according to related cultural factors to facilitate Chinese Canadians' blood pressure control. In addition, further study is needed to test the model adapted from Sunrise Model and understand its mechanism.",Zou Ping,J Immigr Minor Health,2017,en,hypertension_tcm.csv
PMID26051584,26051584,"Shenqi pill, a traditional Chinese herbal formula, for the treatment of hypertension: A systematic review.","[BACKGROUND] Shenqi pill, a traditional Chinese herbal formula, is widely prescribed for hypertensive patients with kidney yang deficiency syndrome in China. This study aims to examine the efficacy and safety of Shenqi pill for the treatment of hypertension. [METHODS] A systematic search of the Cochrane Central Register of Controlled Trials, PubMed, EMBASE, the Chinese National Knowledge Infrastructure, the Chinese Scientific Journal Database, the Chinese Biomedical Literature Database, and the Wanfang Database was conducted from their inception up to October 7, 2014. All randomized controlled trials (RCTs) testing Shenqi pill alone or combined with western medicine against placebo, no intervention or western medicine in hypertensive patients were included. [RESULTS] A total of 4 RCTs comparing Shenqi pill plus western medicine with western medicine were included. Shenqi pill as complementary therapy exhibited a relatively small with no significant reduction on blood pressure, and showed remarkable improvement on sexual function, lipid profile and some biochemical indicators of hypertensive renal damage compared to western medicine used alone. The safety of Shenqi pill is still unknown. [CONCLUSIONS] This systematic review firstly provided no definite evidence for the efficacy and safety of Shenqi pill for hypertension based on the insufficient data. More rigorously designed RCTs focusing on sexual dysfunction and hypertensive renal damage are warranted to give high level of evidence.",Xiong Xingjiang; Wang Pengqian; Li Xiaoke; Zhang Yuqing,Complement Ther Med,2015,en,hypertension_tcm.csv
PMID26496333,26496333,Efficacy and Safety of a Traditional Chinese Herbal Formula Xuefu Zhuyu Decoction for Hypertension: A Systematic Review and Meta-Analysis.,"The cardioprotective role of xuefu zhuyu decoction (XZD), a well-known classical herbal formula, has been documented for hypertension treatment recently. This study aims to summarize the efficacy and safety of XZD in treating hypertension.Seven databases were searched to identify randomized controlled trials evaluating the efficacy of XZD in hypertensive patients. Fifteen studies involving 1364 hypertensive patients were included. All studies compared XZD and antihypertensive drugs with antihypertensive drugs used alone.In all, 15 studies reported significant effects of XZD for lowering blood pressure compared with the control group (P < 0.05), and 7 studies reported significant effects of XZD for improving symptoms compared with the control group (P < 0.00001). Meanwhile, studies reported XZD was more efficacious than antihypertensive drugs in improving total cholesterol, triglycerides, low-density lipoprotein cholesterol, homocysteine, hemorheology, carotid intima-media thickness, and left ventricular mass index (P < 0.05). No severe adverse event was reported.This meta-analysis provides evidence that XZD is beneficial for hypertension. Although concerns regarding selective bias and methodologic flaws were raised, our findings suggests XZD as a new candidate cardioprotective drug for hypertension, which should be given priority for future preclinical and clinical studies.",Wang Pengqian; Xiong Xingjiang; Li Shengjie,Medicine (Baltimore),2015,en,hypertension_tcm.csv
PMID34321175,34321175,Gut microbiota-derived short-chain fatty acids and hypertension: Mechanism and treatment.,"Hypertension (HTN) is an growing emerging health issue around across the world. In recent years, increasing attention has been paid to the role of dysbacteriosis in HTN and its underlying mechanism. Short-chain fatty acids (SCFAs), which are novel metabolites of intestinal flora, exert substantial regulatory effects on HTN, providing an exciting avenue for novel therapies for this disease. They function primarily by activating transmembrane G protein-coupled receptors and inhibiting histone acetylation. In this review, we discuss the mechanisms underlying the complex interaction between SCFAs and gut microbiota composition to lower blood pressure by regulating the brain-gut and kidney-gut axes, and the role of high-salt diet, immune system, oxidative stress, and inflammatory mechanism in the development of HTN. Furthermore, we also discuss the various treatment strategies for HTN, including diet, antibiotics, probiotics, fecal microflora transplantation, and traditional Chinese medicine. In conclusion, manipulation of SCFAs opens new avenues to improve treatment of HTN.",Yang Fan; Chen Hengwen; Gao Yonghong; An Na; Li Xinye; Pan Xiandu; Yang Xinyu; Tian Li; Sun Jiahao; Xiong Xingjiang; Xing Yanwei,Biomed Pharmacother,2020,en,hypertension_tcm.csv
PMID37324472,37324472,Targeting intestinal microecology: potential intervention strategies of traditional Chinese medicine for managing hypertension.,"Hypertension has become one of the major public health problems in the world. At present, the pathogenesis of hypertension has still not been completely elucidated. In recent years, an increasing evidence shows that intestinal microecology is closely related to hypertension, which provides a new thinking for the prevention and treatment of hypertension. Traditional Chinese medicine (TCM) has unique advantages in the treatment of hypertension. Taking intestinal microecology as the target, it is possible to interpreting the scientific connotation of TCM prevention and treatment of hypertension by updating the treatment concept of hypertension, so as to improve the therapeutic effect. In our study, the clinical evidence for TCM treatment of hypertension was systematicly summarized. And the relationship among TCM, intestinal microecology and hypertension was analyzed. In addition, the methods by which TCM regulates intestinal microecology to prevent and treat hypertension were presented, to provide new research ideas for prevention and treatment of hypertension.",Yang Zhihua; Lin Shanshan; Liu Yangxi; Song Zhihui; Ge Zhao; Fan Yujian; Chen Lu; Bi Yingfei; Zhao Zhiqiang; Wang Xianliang; Wang Yi; Mao Jingyuan,Front Pharmacol,2023,en,hypertension_tcm.csv
PMID26988431,26988431,Traditional Chinese medicine wrist pulse-taking is associated with pulse waveform analysis and hemodynamics in hypertension.,"[BACKGROUND] Pulse wave analysis (PWA) quantifies the phenomenon of pulse waveform propagation in patients with cardiovascular diseases, whereas pulse image analysis (PIA) is a subjective examination in traditional Chinese medicine. [OBJECTIVE] This study evaluated the association of PIA with PWA and hemodynamics in patients with hypertension. [DESIGN, SETTING, PARTICIPANTS AND INTERVENTIONS] This observational, cross-sectional study enrolled 45 patients (26 men, (55.2 ± 10.3) years, systolic blood pressure (155 ± 28) mmHg, diastolic blood pressure (93 ± 17) mmHg) for assessment of clinical and laboratorial data. [MAIN OUTCOME MEASURES] Primary outcomes comprised: pattern differentiation based on an automated method; PIA at the radial artery using the 'simultaneous pressing' method for identification of factors such as strength (strong/weak), depth (superficial/deep), and speed (fast/moderate/slow); and PWA at the same artery using a noninvasive system. [RESULTS] Significant multivariate main effects were observed for depth (λ=0.648, F5,29 =3.149, P=0.022, η(2) =0.352), strength (λ=0.608, F5,29 =3.736, P=0.010, η(2) =0.392), and speed (λ=0.535, F5,29 =5.302, P=0.002, η(2) =0.465). General effects comprised high values of PWA and blood pressure for superficial, strong, and fast pulse images. A strong pulse was found for pulse pressure ≥ 62.5 mmHg and systolic blood pressure ≥ 149.5 mmHg, whereas a superficial pulse was found for heart rate ≥ 58.25 beats/min; a fast pulse was found for heart rate ≥ 69.6 beats/min and pulse wave velocity ≥ 9.185 m/s. [CONCLUSION] Associations were explained by LaPlace's law, arterial remodeling in hypertension, alongside the traditional criterion for classifying speed in pulse images. PIA is associated with PWA and hemodynamics in patients with hypertension. Systolic and pulse pressures, heart rate, and pulse wave velocity are quantitative variables that have information to describe the qualitative pulse images such as strength, depth and speed.",Moura Nathalia Gomes Ribeiro; Cordovil Ivan; Ferreira Arthur de Sá,J Integr Med,2016,en,hypertension_tcm.csv
PMID39115338,39115338,The efficacy of Salvia-ligustrazine and Ligustrazine in treating gestational hypertension: A systematic review and meta-analysis.,"Pregnancy-induced hypertension syndrome (PIH), a prevalent and critical condition, has garnered increasing attention due to its significant impact on maternal and fetal health outcomes. The conventional treatment approaches rely on magnesium sulfate and various antihypertensive drugs; however, the clinical efficacy of these treatments is limited, highlighting the need to explore alternative avenues for improvement. Recently, a growing number of clinical studies have investigated the use of Salvia-ligustrazine or Ligustrazine in combination with conventional therapy. A comprehensive synthesis and critical analysis of these studies is necessary to evaluate the efficacy and safety of Salvia-ligustrazine or Ligustrazine in treating PIH. We sought all articles published prior to December 2, 2023, from seven databases to identify randomized controlled trials (RCTs) that involved traditional Chinese medicine Salvia-ligustrazine or Ligustrazine in combination with Western medicines for the conventional treatment of PIH, according to predefined inclusion criteria. The studies were assessed using the Cochrane Risk of Bias tool (ROB2.0), and meta-analyses were conducted using Stata 15.0 statistical software. We analyzed 47 RCTs encompassing 4,517 patients. The results demonstrated that combining Salvia-ligustrazine or Ligustrazine with Western medications was more efficacious than using Western medications alone. This combination improved the overall response rate, reduced the incidence of adverse pregnancy outcomes for mothers and infants, and decreased the occurrence of side effects associated with PIH treatment. While we evaluated the efficacy of traditional Chinese medicine injections of Salvia-ligustrazine or Ligustrazine alongside conventional Western treatments, our conclusions must be considered provisional due to potential bias and the limited availability of RCTs.",Ji Ruyi; Gan Qianrong; Shu Xinyao; Xu Ruitong; Huang Xinyu; Shen Tao,Biomol Biomed,2024,en,hypertension_tcm.csv
