article_id,pmid,title,abstract,authors,journal,pub_year,language,source_file
PMID31475798,31475798,Ticagrelor in Patients with Stable Coronary Disease and Diabetes.,"[BACKGROUND] Patients with stable coronary artery disease and diabetes mellitus who have not had a myocardial infarction or stroke are at high risk for cardiovascular events. Whether adding ticagrelor to aspirin improves outcomes in this population is unclear. [METHODS] In this randomized, double-blind trial, we assigned patients who were 50 years of age or older and who had stable coronary artery disease and type 2 diabetes mellitus to receive either ticagrelor plus aspirin or placebo plus aspirin. Patients with previous myocardial infarction or stroke were excluded. The primary efficacy outcome was a composite of cardiovascular death, myocardial infarction, or stroke. The primary safety outcome was major bleeding as defined by the Thrombolysis in Myocardial Infarction (TIMI) criteria. [RESULTS] A total of 19,220 patients underwent randomization. The median follow-up was 39.9 months. Permanent treatment discontinuation was more frequent with ticagrelor than placebo (34.5% vs. 25.4%). The incidence of ischemic cardiovascular events (the primary efficacy outcome) was lower in the ticagrelor group than in the placebo group (7.7% vs. 8.5%; hazard ratio, 0.90; 95% confidence interval [CI], 0.81 to 0.99; P = 0.04), whereas the incidence of TIMI major bleeding was higher (2.2% vs. 1.0%; hazard ratio, 2.32; 95% CI, 1.82 to 2.94; P<0.001), as was the incidence of intracranial hemorrhage (0.7% vs. 0.5%; hazard ratio, 1.71; 95% CI, 1.18 to 2.48; P = 0.005). There was no significant difference in the incidence of fatal bleeding (0.2% vs. 0.1%; hazard ratio, 1.90; 95% CI, 0.87 to 4.15; P = 0.11). The incidence of an exploratory composite outcome of irreversible harm (death from any cause, myocardial infarction, stroke, fatal bleeding, or intracranial hemorrhage) was similar in the ticagrelor group and the placebo group (10.1% vs. 10.8%; hazard ratio, 0.93; 95% CI, 0.86 to 1.02). [CONCLUSIONS] In patients with stable coronary artery disease and diabetes without a history of myocardial infarction or stroke, those who received ticagrelor plus aspirin had a lower incidence of ischemic cardiovascular events but a higher incidence of major bleeding than those who received placebo plus aspirin. (Funded by AstraZeneca; THEMIS ClinicalTrials.gov number, NCT01991795.).",Steg P Gabriel; Bhatt Deepak L; Simon Tabassome; Fox Kim; Mehta Shamir R; Harrington Robert A; Held Claes; Andersson Marielle; Himmelmann Anders; Ridderstråle Wilhelm; Leonsson-Zachrisson Maria; Liu Yuyin; Opolski Grzegorz; Zateyshchikov Dmitry; Ge Junbo; Nicolau José C; Corbalán Ramón; Cornel Jan H; Widimský Petr; Leiter Lawrence A,N Engl J Med,2019,en,aspirin_cvd.csv
PMID36118183,36118183,Comparison of Aspirin and Rivaroxaban Plus Aspirin in the Management of Stable Coronary Artery Disease or Peripheral Artery Disease: A Systematic Review of Randomized Controlled Trials.,"[INTRODUCTION] Low-dose aspirin or clopidogrel, statins, renin-angiotensin system inhibitors, and beta blockers are the cornerstone therapy for cardiovascular prevention in patients with coronary heart disease. Using only single-antiplatelet therapy for secondary prevention in patients with stable coronary artery disease (SCAD) and/or peripheral artery disease (PAD) has a significant risk of recurrent thrombotic complications. [OBJECTIVE] This systematic review aimed to compare aspirin alone and its combination with rivaroxaban for secondary cardiovascular prevention in patients with SCAD and/or PAD. [METHODS] The literature search was conducted on PubMed, ClinicalTrials.gov, Cochrane Library, and Google Scholar for articles published from November 2011 to September 2021. An advanced search strategy was used to retrieve relevant studies related to aspirin and/or rivaroxaban use for secondary cardiovascular prevention in patients with SCAD and/or PAD. Records identified from the databases were extracted using a data-abstraction format prepared in Microsoft Excel. Studies' methodological quality was assessed using the Cochrane risk-of-bias tool for randomized trials. This systematic review is registered in PROSPERO (CRD42022306598) and was prepared based on the Preferred Reporting Items for Systematic Review and Meta-Analysis (PRISMA) guidelines. [RESULTS] A total of five randomized controlled trials (RCTs) with 33,959 participants were included for final analysis. These studies showed that rivaroxaban with aspirin was more effective than the standard therapy of aspirin alone in the prevention of secondary cardiovascular events (major adverse cardiovascular events (MACEs) and/or major adverse limb events (MALEs), but the combination increased major bleeding. [CONCLUSION] The combination of rivaroxaban with aspirin is more effective than aspirin alone in the prevention of both MACEs and MALEs in patients with stable CAD and/or PAD. However, the combination treatment is associated with increased of major bleeding. Therefore, the combination of rivaroxaban and aspirin is superior to monotherapy in the management of patients with a high risk of developing MACEs and MALEs.",Debasu Zenaw; Kedir Hanan Muzeyin; Tadesse Tamrat Assefa,Int J Gen Med,2022,en,aspirin_cvd.csv
PMID28590311,28590311,"Aspirin challenge and desensitization: how, when and why.","[PURPOSE OF REVIEW] To investigate the current approach to aspirin challenge (drug provocation) and/or desensitization in patients with histories of hypersensitivity reactions to it, particularly in those with cardiovascular diseases. [RECENT FINDINGS] The literature indicates that patients with coronary artery disease (CAD), including those with an acute coronary syndrome, may safely undergo low-dose aspirin challenge and/or desensitization. Recently, flowcharts regarding challenge/desensitization procedures with aspirin in patients with CAD and histories of aspirin hypersensitivity reactions have become available. Aspirin desensitization and continuous aspirin therapy constitute an effective option in patients with nonsteroidal anti-inflammatory drug-exacerbated respiratory diseases (NERD) who have suboptimally controlled asthma or rhinosinusitis, or require multiple revision polypectomies. [SUMMARY] The use of aspirin has proven to reduce morbidity and mortality associated with CAD. There is a general consensus on aspirin's effectiveness in secondary prevention of CAD. Therefore, aspirin desensitization is necessary in patients with CAD and histories of hypersensitivity reactions to it. The effectiveness of aspirin desensitization and continuous therapy in patients with NERD has been shown in numerous studies. However, shared selection criteria of candidates for aspirin challenge/desensitization procedures, and simple and homogeneous protocols are necessary. Moreover, preventive safety measures are still needed in order to reduce the potential risks of these procedures.",Cortellini Gabriele; Caruso Cristiano; Romano Antonino,Curr Opin Allergy Clin Immunol,2017,en,aspirin_cvd.csv
PMID35344187,35344187,Coronary Artery Disease and Aspirin Intolerance: Background and Insights on Current Management.,"Aspirin is one of the most widely used medications across the global healthcare system and is the foundation in treating ischemic heart disease, as well as secondary prevention for ischemic and valvular heart disease. Challenges arise in treating patients with cardiovascular disease who have concomitant aspirin intolerance. Through an extensive review of the literature, we provide a comprehensive background on the pharmacology of aspirin, the mechanisms behind aspirin intolerance, the importance of aspirin in cardiovascular disease, and the management of aspirin intolerance in both acute coronary syndrome and stable coronary artery disease. Our review includes a multidisciplinary approach from the internist, allergist/immunologist, and cardiologist when evaluating this important patient population.",Thakker Ravi A; Salazar Leonardo; Jazar Deaa Abu; Bhakta Pooja; Baker Bryan; Patel Chandani; Elbadawi Ayman; Agarwal Mayank; Albaeni Aiham; Saleh Mohammed; Esclovan Jonathan; El Haddad Danielle; Alwash Hashim; Kalra Ankur; Goel Sachin S; Widmer Robert Jay; Chatila Khaled; Khalife Wissam; Motiwala Afaq; McCracken Jennifer; Jneid Hani; Gilani Syed,Cardiol Ther,2022,en,aspirin_cvd.csv
PMID34641745,34641745,Combination anticoagulant or P2Y12 inhibitor with low-dose aspirin versus low-dose aspirin alone in patients at risk or with documented coronary and/or peripheral artery disease.,"[OBJECTIVE] To perform a systematic literature review and indirect treatment comparison (ITC) to identify, summarize and quantify randomized controlled trial (RCT) evidence evaluating combination anticoagulant or P2Y12 inhibitor with low-dose aspirin versus low-dose aspirin alone for the prevention of atherothrombotic events in patients with stable coronary artery disease (CAD) and/or peripheral artery disease (PAD). [METHODS] We performed an updated search of CENTRAL, MEDLINE and EMBASE through 23 August 2021 to identify RCTs of adult patients with chronic CAD and/or PAD that compared combination anticoagulant or P2Y12 inhibitor with low-dose aspirin to low-dose aspirin alone. Outcomes of interest included major adverse cardiovascular events (MACEs) including cardiovascular death, stroke, or myocardial infarction (MI) and bleeding. When needed, outcomes were pooled using random-effects models to generate hazard or risk ratios (HRs or RRs) and accompanying 95% confidence intervals (CIs). Adjusted ITCs using subsequent pooled HRs/RRs were then performed. [RESULTS] Six publications reporting the results of two unique RCTs (one evaluating clopidogrel + aspirin vs. aspirin alone and the other rivaroxaban 2.5 mg twice daily + aspirin vs. aspirin alone) were analyzed. The ITC suggested that rivaroxaban + aspirin was associated with a lower risk of MACEs compared with clopidogrel + aspirin (HR = 0.82, 95% CI = 0.68-0.98). When looking at the individual components of MACE, rivaroxaban + aspirin was associated with lower risk of cardiovascular death (HR = 0.75, 95% CI = 0.57-0.98) and stroke (RR = 0.67, 95 CI = 0.49-0.93) and similar risk of MI (RR = 0.93, 95% CI = 0.70-1.23) versus clopidogrel + aspirin. No evidence of a difference in moderate-to-severe bleeding, fatal bleeding or intracranial hemorrhage (ICH) was seen between the two treatment strategies. [CONCLUSIONS] Compared to clopidogrel + low-dose aspirin, the use of rivaroxaban 2.5 mg twice daily + low-dose aspirin reduced the risk of MACE, CV death and stroke including ischemic stroke in patients with or at high risk for chronic CAD and/or PAD. These benefits of rivaroxaban 2.5 mg twice daily + low-dose aspirin compared to clopidogrel + low-dose aspirin appear to be achieved without significantly increasing patients' risk of moderate-to-severe bleeding, including ICH or fatal bleeding.",Coleman Craig I; Kharat Akshay A; Bookhart Brahim; Baker William L,Curr Med Res Opin,2022,en,aspirin_cvd.csv
PMID23751937,23751937,"Aspirin, clopidogrel, and ticagrelor in acute coronary syndromes.","Dual antiplatelet therapy is the cornerstone in the management of patients with acute coronary syndromes (ACS). Ticagrelor, an oral, direct, reversibly binding, P2Y₁₂ receptor antagonist, is approved for the prevention of atherothrombotic events in adult patients with ACS. In the PLATelet inhibition and patient Outcomes (PLATO) trial, ticagrelor was associated with significant reductions in cardiovascular events, cardiovascular mortality, and all-cause mortality compared with clopidogrel. A subanalysis of PLATO trial data identified a geographic region interaction (p = 0.045), indicating reduced efficacy of ticagrelor versus clopidogrel in North American patients. This effect could be due to chance, but may be explained by an interaction of ticagrelor with high aspirin doses, which are commonly used in the United States. In patients taking low-dose maintenance aspirin, ticagrelor was more effective than clopidogrel in decreasing cardiovascular events regardless of the geographic region. A proposed hypothetical mechanism for the interaction between ticagrelor and higher aspirin dose is linked to the level of P2Y₁₂ inhibition and the potential prothrombotic effects of high-dose aspirin through the suppression of prostacyclin. A review of data regarding aspirin use for secondary prevention of events in ACS demonstrated that low aspirin doses (75 to 160 mg/day) are consistently favored for short- and long-term use because of the lack of a dose-response relationship between increasing aspirin dose and improved efficacy, and a higher incidence of gastrointestinal bleeding with increasing aspirin dose. The use of low aspirin doses reflects good clinical practice and is encouraged in current guidelines.",Berger Jeffrey S,Am J Cardiol,2013,en,aspirin_cvd.csv
PMID16168280,16168280,Aspirin resistance and atherothrombotic disease.,"Acute coronary syndromes and other manifestations of atherothrombotic disease are primarily caused by atherosclerotic plaque rupture or fissuring and subsequent occlusive or subocclusive thrombus formation. Platelets play a critical role in the pathophysiology of atherothrombotic disease, and aspirin is the most commonly used antiplatelet agent. Clinical trials have demonstrated the efficacy of aspirin in both primary and secondary prevention of myocardial infarction, stroke, and cardiovascular death. Despite its proven benefit, the absolute risk of recurrent vascular events among patients taking aspirin remains relatively high, an estimated 8% to 18% after two years. Therapeutic resistance to aspirin might explain a portion of this risk. Although formal diagnostic criteria and a validated method of measurement are lacking, aspirin resistance may affect between 5% and 45% of the population. Given the prevalence of cardiovascular disease, the potential impact of aspirin resistance is large. Currently, however, there are many unanswered questions regarding the biological mechanism, diagnosis, population prevalence, clinical relevance, and optimal therapeutic intervention for aspirin resistance.",Mason Peter J; Jacobs Alice K; Freedman Jane E,J Am Coll Cardiol,2005,en,aspirin_cvd.csv
PMID25872543,25872543,Aspirin in coronary artery disease: an appraisal of functions and limitations.,"Aspirin (acetylsalicylic acid) is an antiplatelet drug used to treat and prevent coronary artery disease. Aspirin is used more frequently than any other drug in the world, however it does not inhibit platelet function equally well in all patients. The risk of platelet-dependent cardiovascular events is increased in patients, in whom aspirin inhibits platelet function suboptimally. Platelet inhibition with aspirin can be evaluated by use of modern whole blood platelet function tests. The overall aim of this dissertation was to identify and describe functions and limitations of aspirin. We used whole blood platelet aggregometry (Multiplate® Analyzer and VerifyNow® Aspirin) as the primary measure of platelet function. To identify biological mechanisms explaining our findings we also measured a number of biological markers, including markers of cyclooxygenase-1 activity, platelet activation, and platelet turnover. All participants (except healthy individuals in study 1) were treated with non-enteric coated aspirin 75 mg once daily during study participation and received no other drugs affecting platelet function. We used serum TXB2 measurements to verify that all patients were adherent to aspirin. In study 1, we investigated the association between platelet aggregometry results and platelet count, red blood cell count, and white blood cell count. The study population consisted of 417 aspirin-treated patients with stable coronary artery disease and 21 drug-naïve healthy individuals. We found consistent associations between aggregation and platelet count, red blood cell count, and white blood cell count. In particular, platelet count was an independent predictor of platelet aggregation, although generally associations were rather weak. In study 2, we focused on patients previously suffering definite stent thrombosis because these patients may be at a prothrombotic state. We compared levels of platelet aggregation and platelet turnover in 39 patients with previous definite stent thrombosis with levels in 78 patients with stable coronary artery disease. We found that patients with previous definite stent thrombosis displayed increased platelet aggregation and had a tendency towards increased platelet turnover. In study 3, we investigated if the antiplatelet effect of aspirin is sustained through the standard 24-hour dosing interval. We included 50 patients with previous definite stent thrombosis, 100 patients with stable coronary artery disease, and 50 healthy individuals. We found that platelet aggregation increased significantly through the 24-hour dosing interval, and so did cyclooxygenase-1 activity and platelet activation. The increase in platelet aggregation did not differ between groups, but patients with previous definite stent thrombosis had higher levels of platelet turnover indices and thrombopoietin. In study 4, we addressed an ongoing debate concerning potential interactions between antiplatelet drugs and proton pump inhibitors. In patients with coronary artery disease, we investigated if the antiplatelet effect of aspirin was reduced in 54 patients treated with aspirin and a proton pump inhibitor compared to 364 patients treated with aspirin only. We found increased levels of platelet aggregation and platelet activation in patients treated with aspirin and a proton pump inhibitor.",Würtz Morten,Dan Med J,2015,en,aspirin_cvd.csv
PMID12512736,12512736,Update on aspirin in the treatment and prevention of cardiovascular disease.,"Antiplatelet therapy, most notably aspirin, has been well documented to reduce risks of subsequent cardiovascular disease (CVD) in secondary prevention, acute myocardial infarction (MI), acute occlusive stroke, as well as in primary prevention. In secondary prevention, the most recent Antithrombotic Trialists' Collaboration reviewed 194 published randomized trials of antiplatelet therapy, mostly aspirin, involving more than 212 000 patients (ie, 135 000 using antiplatelet therapy or control and 77 000 using different antiplatelet regimens). In a very wide range of patients who have survived a prior occlusive vascular event-including MI, transient ischemic attacks, occlusive stroke, unstable and stable angina, percutaneous coronary interventions, and coronary artery bypass graft-aspirin prevents about 25% of serious vascular events. Among patients suffering acute Ml or acute occlusive stroke, aspirin begun promptly and continued long-term reduces risks of subsequent MI, stroke, and vascular death. In acute coronary syndromes, clopidogrel added to aspirin further reduces the risk of important vascular events, but not mortality, and causes more side effects, especially bleeding. For patients undergoing percutaneous coronary interventions, the addition of a short-term infusion of a glycoprotein IIb/IIIa receptor antagonist to aspirin prevents additional vascular events during the early in-hospital period but also increases the risk of major bleeding. Ongoing research is investigating other combinations of different antiplatelet drugs. In all these high-risk patients, there is a small excess of major bleeding among those assigned at random to aspirin, which is far outweighed by the magnitude of benefits on CVD. During an acute MI, after a loading dose of 160 mg to 325 mg aspirin, daily doses ranging from 75 to 150 mg daily are as effective as higher doses. For long-term treatment, the effects of doses < 75 mg daily are less certain. Although side effects are dose-related, especially in doses > 325 mg daily, no antiplatelet regimen is more effective than aspirin for long-term use. In primary prevention, 5 randomized trials have been published involving more than 60 000 apparently healthy men and women. Persons randomized to receive aspirin in these trials had significant reductions in risk of a first MI (32%) and important vascular events (15%). Since the numbers of strokes and vascular deaths were insufficient to distinguish between the benefits found in secondary prevention and no effect, use of aspirin in primary prevention should be weighed in light of the cardiovascular risk profile, the side effects of the drug, and its clear benefit in reducing risk of a first MI. Aspirin should be an adjunct, not an alternative, to managing other cardiovascular risk factors. Recently, the US Preventive Services Task Force and the American Heart Association recommended aspirin use for all men and women whose 10-year risks are > 6% and > or = 10%, respectively. In all these patient categories, including secondary prevention, acute MI and acute occlusive stroke, as well as primary prevention, increased and appropriate use of aspirin will prevent large numbers of premature deaths and MIs.",Hennekens Charles H,Am J Manag Care,2002,en,aspirin_cvd.csv
PMID33706986,33706986,Overview of Aspirin and Platelet Biology.,"Aspirin (ASA) has historically been one of the most important drugs in cardiology and has long been the cornerstone of antiplatelet therapy. Although its role in acute coronary syndrome remains undisputed, emerging data suggest that reappraisal of the efficacy of long-term ASA in some primary and secondary prevention may be warranted. The aim of this review is to place these new results in the context of previous evidence on aspirin by appraising the current body of evidence on its use of for cardiovascular diseases. This overview first summarizes the history of the discovery of aspirin, as well as its pharmacology and the concept of ASA resistance. We subsequently recapitulate the evidence of ASA on primary prevention and secondary prevention starting from the classical studies in order to serve as an introductory background to the examination of the most recent clinical trials that will be performed in the rest of the articles of this Supplement. Although the benefit of ASA in acute coronary syndrome remains incontrovertible, emerging evidence challenge the universal need for primary prevention, or for lifelong treatment in secondary prevention or all adults with stable coronary disease who are at highest risk for ASA-induced bleeding. The role of aspirin is quickly changing in recent times and this review provides a review for the clinician about the current role of this drug in cardiovascular care.",Santos-Gallego Carlos G; Badimon Juan,Am J Cardiol,2021,en,aspirin_cvd.csv
PMID40268181,40268181,Twice-a-day administration of aspirin in patients with diabetes mellitus or aspirin resistance after acute coronary syndrome: Rationale and design of the randomized ANDAMAN trial.,"[BACKGROUND] Patients with diabetes mellitus (DM) or aspirin resistance are exposed to recurrent atherothrombotic events after acute coronary syndrome (ACS). Aspirin once-daily can allow the recovery of platelet cyclooxygenase activity before the next intake in these patients. Twice-daily administration provides more stable inhibition of platelet aggregation and may improve prognosis in these patients. [AIM] To demonstrate the superiority of twice-daily aspirin compared to once daily in reducing major adverse cardiovascular events (MACE) in patients with DM or aspirin resistance after ACS. [METHODS] The ANDAMAN trial is a randomized, multicenter study including patients (aged ≥18 years) with DM or with aspirin resistance defined as: (1) index event occurring under aspirin; (2) body mass index ≥27 kg/m); (3) increased waist circumference (≥88 cm for women or ≥ 102 cm for men). The patients will be recruited in 39 centers after an ACS (with or without ST elevation) with at least one significant coronary stenosis and will be randomized before hospital discharge between twice-daily vs once daily low-dose aspirin (100 mg bid vs od). The primary composite endpoint will be the occurrence of MACE including all-cause death, myocardial infarction, stroke, urgent coronary revascularization or acute arterial thrombotic event during a follow-up of 18 months. To achieve a 20% reduction in the relative risk of MACE in the twice-daily aspirin group, a total of 2,574 patients will be included in the trial. The main secondary endpoint will be major bleeding (type 3-5 following BARC classification). [CONCLUSIONS] The trial will evaluate the prognostic impact of twice-daily aspirin for ACS patients with DM or aspirin resistance and may change the way aspirin is administered to these patients. [TRIAL REGISTRATION] ClinicalTrials.gov Identifier: NCT02520921.",Dillinger Jean-Guillaume; Pezel Théo; Batias Laure; Angoulvant Denis; Goralski Marc; Ferrari Emile; Cayla Guillaume; Silvain Johanne; Gilard Martine; Lemesle Gilles; Souteyrand Géraud; Lim Pascal; Roubille François; Georges Jean-Louis; Bal Dit Sollier Claire; Petroni Thibaut; Morel Olivier; Delarche Nicolas; Elbaz Meier; Puymirat Etienne; Toupin Solenn; Montalescot Gilles; Drouet Ludovic; Vicaut Eric; Henry Patrick,Am Heart J,2025,en,aspirin_cvd.csv
PMID16103468,16103468,Warfarin plus aspirin after myocardial infarction or the acute coronary syndrome: meta-analysis with estimates of risk and benefit.,"[BACKGROUND] After the acute coronary syndrome, adding warfarin to standard aspirin therapy decreases myocardial infarction and stroke but increases major bleeding. [PURPOSE] To quantify the risks and benefits of warfarin therapy after the acute coronary syndrome. [DATA SOURCES] MEDLINE from 1990 to October 2004. Additional data were obtained from study authors. Clinical risk factors were used to classify hypothetical patients into cardiovascular and bleeding risk groups on the basis of published data. [STUDY SELECTION] Randomized trials comparing intensive warfarin therapy (international normalized ratio > 2.0) plus aspirin with aspirin alone after the acute coronary syndrome. [DATA EXTRACTION] Two reviewers independently selected studies and extracted data on study design; quality; and clinical outcomes, including myocardial infarction, stroke, revascularization, death, and major and minor bleeding. Rate ratios for outcomes were calculated and pooled by using the method of DerSimonian and Laird. [DATA SYNTHESIS] Ten trials involving a total of 5938 patients (11,334 patient-years) met the study criteria. Compared with aspirin alone, warfarin plus aspirin was associated with a decrease in the annual rate of myocardial infarction (0.022 vs. 0.041; rate ratio, 0.56 [95% CI, 0.46 to 0.69]), ischemic stroke (0.004 vs. 0.008; rate ratio, 0.46 [CI, 0.27 to 0.77]), and revascularization (0.115 vs. 0.135; rate ratio, 0.80 [CI, 0.67 to 0.95]). Warfarin was associated with an increase in major bleeding (0.015 vs. 0.006; rate ratio, 2.5 [CI, 1.7 to 3.7]). Mortality did not differ. [LIMITATIONS] Two large studies provided most of the data. Studies did not include coronary stenting, and results should not be applied to patients with stents. Relative risk reductions may not be consistent across risk groups. [CONCLUSIONS] For patients with the acute coronary syndrome who are at low or intermediate risk for bleeding, the cardiovascular benefits of warfarin outweigh the bleeding risks.",Rothberg Michael B; Celestin Carmel; Fiore Louis D; Lawler Elizabeth; Cook James R,Ann Intern Med,2005,en,aspirin_cvd.csv
PMID40471776,40471776,Aspirin vs Clopidogrel 1 Month After Acute Coronary Syndrome With High-Bleeding Risk or ST-Segment Elevation.,"[BACKGROUND] High bleeding risk (HBR) and acute coronary syndrome (ACS) subtypes (ST-segment elevation myocardial infarction [STEMI] and non-ST-segment elevation ACS [NSTE-ACS]) might be key determinants of appropriate antiplatelet strategies. [OBJECTIVES] The aim of this study was to investigate the effects of aspirin versus clopidogrel within 1 year after percutaneous coronary intervention in patients with ACS, on the basis of HBR or non-HBR and STEMI or NSTE-ACS. [METHODS] Patients with ACS in the STOPDAPT-3 (Short and Optimal Duration of Dual Antiplatelet Therapy-3) trial were included. Aspirin and clopidogrel monotherapy were compared beyond 30 days and up to 1 year in the prespecified subgroups stratified by HBR or non-HBR and STEMI or NSTE-ACS. The coprimary cardiovascular endpoint was a composite of cardiovascular death, myocardial infarction, definite stent thrombosis, or ischemic stroke; the coprimary bleeding endpoint was major bleeding (Bleeding Academic Research Consortium type 3 or 5). [RESULTS] Among 4,353 patients, 1,711 had HBR and 2,457 had STEMI. Throughout the 335-day follow-up period, the crude HRs for aspirin compared with clopidogrel were not statistically significant for cardiovascular endpoints in both the HBR or non-HBR (HR: 0.89 [95% CI: 0.61-1.30] and HR: 1.08 [95% CI: 0.61-1.90]; P for interaction = 0.59) and STEMI or NSTE-ACS (HR: 1.01 [95% CI: 0.68-1.50] and HR: 0.81 [95% CI: 0.48-1.37]; P for interaction = 0.51) subgroups. Similarly, the HRs for bleeding endpoints were not significant in both the HBR or non-HBR (HR: 0.73 [95% CI: 0.40-1.33] and HR: 0.71 [95% CI: 0.23-2.24]; P for interaction = 0.97) and STEMI or NSTE-ACS (HR: 0.96 [95% CI: 0.46-2.01] and HR: 0.53 [95% CI: 0.24-1.17]; P for interaction = 0.28) subgroups. [CONCLUSIONS] In patients with ACS, aspirin and clopidogrel demonstrated comparable effects on both cardiovascular and bleeding outcomes beyond 1 month and up to 1 year after percutaneous coronary intervention, irrespective of HBR or non-HBR and STEMI or NSTE-ACS. (Short and Optimal Duration of Dual Antiplatelet Therapy-3 Study [STOPDAPT-3]; NCT04609111).",Obayashi Yuki; Natsuaki Masahiro; Watanabe Hirotoshi; Morimoto Takeshi; Yamamoto Ko; Nishikawa Ryusuke; Kimura Tomoya; Ando Kenji; Suwa Satoru; Isawa Tsuyoshi; Takenaka Hiroyuki; Ishikawa Tetsuya; Tokuyama Hideo; Sakamoto Hiroki; Fujita Takanari; Nanasato Mamoru; Okayama Hideki; Nishikura Tenjin; Kirigaya Hidekuni; Nishida Koji; Ono Koh; Kimura Takeshi,JACC Cardiovasc Interv,2025,en,aspirin_cvd.csv
PMID26323750,26323750,Aspirin dosing in cardiovascular disease prevention and management: an update.,"Aspirin has been in use for prevention and management of cardiovascular diseases for several decades. Clinical and epidemiological literature suggests that while net benefits of aspirin in primary prevention of CVDs are less clear, the benefits of aspirin in acute scenarios and secondary prevention settings are well established. However, its optimum dosing requirements have been up for debate especially in various settings of acute coronary syndrome and stable ischemic heart disease. The role of clinician in stratifying individual risk score to achieve net clinical benefit is an important determinant of initiating aspirin therapy. The purpose of this article is to review association of aspirin and CVD in general, and to review its dosing regimens in acute settings as well as primary and secondary prevention as suggested by various established guidelines. We also aim to provide the readers an update on recent changes and current evidence based practice trends.",Ganjehei Leila; Becker Richard C,J Thromb Thrombolysis,2015,en,aspirin_cvd.csv
PMID40874494,40874494,Aspirin Use and the Risk for Cardiovascular Disease by Lipoprotein(a) Levels: A Multi-Cohort Study.,"[AIMS] Small observational studies suggest that aspirin use may be associated with a 50% lower incidence of cardiovascular disease (CVD) in adults with lipoprotein(a) ≥ 50 mg/dL, without apparent benefit in those with lipoprotein(a) < 50 mg/dL. The current study aimed to replicate prior findings in a large, multicohort study. [METHODS] We analyzed publicly available data from adults without CVD in the ARIC (baseline 1987-1989), CHS (1989-1993), and MESA (2000-2002) studies. High lipoprotein(a) was defined by a mass concentration of ≥50 mg/dL or equivalent. Follow-up for CVD (myocardial infarction, stroke, or CVD death) and coronary heart disease (CHD; myocardial infarction, or CHD death) was available through 2018 in ARIC, 2011 in CHS, and 2015 in MESA. Mixed-effects models were used to obtain pooled results across studies. [RESULTS] Aspirin use in ARIC (n = 13,085), CHS (n = 3,956), and MESA (n = 6,621) was 25.1%, 29.6%, and 19.3%, respectively. Using propensity score matching, the HR (95%CI) for CVD associated with aspirin use among participants with high and low lipoprotein(a) was 1.12 (0.96, 1.31) and 1.04 (0.96, 1.13), respectively (p-value comparing HRs: 0.38). The HR (95%CI) for CHD associated with aspirin use among participants with high and low lipoprotein(a) was 1.01 (0.82, 1.23) and 1.02 (0.92, 1.13), respectively (p-value comparing HRs: 0.94). No evidence of an association of aspirin use with lower CVD risk was present in participants with high or low lipoprotein(a) in subgroup analyses. [CONCLUSION] There was no evidence to suggest that the association between aspirin and the incidence of CVD may differ by lipoprotein(a) levels. The authors of this study investigated whether the use of aspirin reduces the risk of cardiovascular disease (CVD) or coronary heart disease (CHD) more in people with high versus low levels of lipoprotein(a). Lipoprotein(a) is a type of lipoprotein present in blood, which is primarily genetically determined, and increases the risk for CVD and CHD. To conduct the current study, the authors combined data from three high-quality cohorts. Key Findings: No Differential Benefit: The current study found no evidence to suggest that aspirin use may reduce the risk of CVD or CHD more in people with high lipoprotein(a) levels than those with low lipoprotein(a) levels.Consistent Results Across Groups: No evidence that aspirin use reduces the risk of CVD or CHD more in people with high lipoprotein(a) levels was found in any subgroup defined by sex, race/ethnicity, or cholesterol levels.",Colantonio Lisandro D; Wang Zhixin; Ghazi Lama; Alanaeme Chibuike J; Christenson Ashley; Dubal Medha; Fasokun Mojisola E; Malick Waqas A; Levitan Emily B; Rosenson Robert S; Bittner Vera,Eur J Prev Cardiol,2025,en,aspirin_cvd.csv
PMID18202034,18202034,"Aspirin ""resistance"" and risk of cardiovascular morbidity: systematic review and meta-analysis.","[OBJECTIVE] To determine if there is a relation between aspirin ""resistance"" and clinical outcomes in patients with cardiovascular disease. [DESIGN] Systematic review and meta-analysis. [DATA SOURCE] Electronic literature search without language restrictions of four databases and hand search of bibliographies for other relevant articles. [REVIEW METHODS] Inclusion criteria included a test for platelet responsiveness and clinical outcomes. Aspirin resistance was assessed, using a variety of platelet function assays. [RESULTS] 20 studies totalling 2930 patients with cardiovascular disease were identified. Most studies used aspirin regimens, ranging from 75-325 mg daily, and six studies included adjunct antiplatelet therapy. Compliance was confirmed directly in 14 studies and by telephone or interviews in three. Information was insufficient to assess compliance in three studies. Overall, 810 patients (28%) were classified as aspirin resistant. A cardiovascular related event occurred in 41% of patients (odds ratio 3.85, 95% confidence interval 3.08 to 4.80), death in 5.7% (5.99, 2.28 to 15.72), and an acute coronary syndrome in 39.4% (4.06, 2.96 to 5.56). Aspirin resistant patients did not benefit from other antiplatelet treatment. [CONCLUSION] Patients who are resistant to aspirin are at a greater risk of clinically important cardiovascular morbidity long term than patients who are sensitive to aspirin.",Krasopoulos George; Brister Stephanie J; Beattie W Scott; Buchanan Michael R,BMJ,2008,en,aspirin_cvd.csv
